Subject,u,bin_resp,rts
13,1,0,5.80940775526021
13,1,1,6.03242605189704
13,1,1,6.27929467110004
13,1,1,5.6465702946637
13,0,1,5.52152051608531
13,1,0,5.94908926352452
13,1,1,5.45264445938538
13,1,0,5.29841436184257
13,1,1,5.37866064443118
13,1,1,5.37848345122647
13,1,1,5.70411741855656
14,1,0,6.03251339589403
14,1,0,6.14573336281398
14,1,0,6.18079854251518
14,1,1,6.27912443181372
14,0,1,5.80927938101237
14,1,1,6.30998900299799
14,1,1,5.99157629086405
14,1,1,6.07155494595146
14,1,1,5.94898858136446
14,0,1,5.85782743460993
14,1,1,6.62009253967668
14,0,1,6.03244884845557
14,1,1,5.85833535930179
14,1,1,5.94901727420496
14,1,1,6.3397001800281
14,1,1,5.94897814740026
14,1,1,5.85821911359315
14,1,1,5.9490736141137
14,0,1,5.99161178626714
14,1,0,6.36876952104936
14,1,0,6.03242701176124
14,1,1,6.1808291599191
14,0,1,5.94897736484853
14,0,1,5.8094473439933
14,0,1,5.7038561386103
14,0,1,5.70398045505682
14,0,0,6.10919180343127
14,0,0,5.90449007852881
14,0,0,5.80934237043596
14,0,0,5.80925958351605
14,0,0,6.07155886883409
14,1,0,6.03245460750438
14,1,0,5.45270059076241
14,1,0,6.24751391451831
14,1,1,5.70387913665093
14,0,1,5.80905768667655
14,0,1,5.7040397748851
14,0,1,5.90459043342426
14,1,NaN,NaN
14,0,1,5.858000295087
14,1,1,5.64662359022796
14,0,1,5.70394346169581
14,1,1,6.0324694848929
14,1,1,6.3398275927298
14,1,1,5.99151454585812
14,1,1,5.45268002390483
14,1,1,6.0714201740677
14,0,1,5.75795621656929
14,1,0,6.24756035966386
14,1,0,5.85801715095577
14,0,1,5.90464933269592
14,0,1,5.58631488923999
14,1,0,5.99155554296739
14,0,0,5.64658617774663
14,0,0,5.45265260077264
14,0,0,5.9045536196182
14,0,0,5.75799978992418
14,0,0,5.70391213291651
14,1,0,5.7580891409419
14,0,0,5.58617504858012
14,1,0,5.75805030738212
14,0,0,5.64686638439478
14,0,0,5.64676193366496
14,0,0,5.94908952434677
14,0,0,5.29835986564477
14,1,0,5.94896640906115
14,0,0,5.75796789946696
14,0,0,5.64681874774588
14,0,0,5.94892128038165
14,0,0,6.07159094358797
14,0,0,5.11625037734861
14,0,0,5.90459506914137
14,0,0,5.29866080756529
14,0,0,5.90466623832709
14,1,0,5.45244304606316
14,1,0,5.99161603563292
14,0,NaN,NaN
14,1,0,6.18089556336427
14,1,0,5.58666759073596
14,0,0,5.70386147153623
14,1,0,5.85808514293212
14,0,0,5.58623241186042
14,0,0,5.85808742829693
14,1,0,5.85806486009524
14,0,0,6.03240517459114
14,1,1,5.90459316031862
14,1,1,5.90464060709619
14,0,1,5.90452389489024
14,0,1,5.64676122787912
14,1,1,5.58619267032779
14,0,1,5.70412175042898
14,1,NaN,NaN
14,0,1,5.70373114000456
14,1,1,5.94906631097135
14,0,1,5.85807914382577
14,0,1,5.99166227755881
14,0,1,5.90463733497806
14,0,1,5.58598006381318
14,0,1,5.94886571452808
14,0,0,5.80932257418802
14,0,0,5.94909891387278
14,0,0,5.85804571957573
14,0,0,5.70388680254643
14,0,0,5.80926138330464
14,0,0,5.809264382946
14,1,0,5.99164428095503
14,0,0,6.0322650213958
14,0,0,5.94896406137537
14,0,0,5.85806714550641
14,0,0,5.90471340898045
14,0,0,5.90447889706
14,1,0,5.70373614024892
14,0,0,5.6467968694137
14,0,0,5.99159603846257
14,1,0,5.9045530742191
14,1,0,5.99159978796261
14,0,0,5.64684062560101
14,0,0,6.30999954765124
14,0,0,6.03238165710459
14,1,0,6.30998482146639
14,1,0,5.99153979427708
14,1,0,6.27921105498352
14,1,0,6.10941201369
14,0,0,5.52170248868051
14,1,1,5.58626240442049
14,1,1,5.85810571102351
14,0,1,5.52170368838998
14,0,1,5.70369613759702
14,0,1,5.52138691512453
14,0,1,5.6467457004773
14,1,1,5.80928658000476
14,1,1,5.58651767968953
14,1,1,5.7039061336762
14,0,1,5.64686038583141
14,1,1,5.99161028648794
14,0,1,5.75826403113037
14,1,1,5.75797831923394
14,0,1,5.85811370961104
14,0,1,5.70383813977358
14,0,1,6.07143725233198
14,1,1,5.94884380038668
14,1,1,6.03229526158931
14,0,1,5.85790601125759
14,1,1,5.75815101894449
14,1,1,5.90467414570119
14,0,1,5.70386880426315
14,1,1,5.80931867488104
14,0,1,5.94889441089533
14,1,1,5.5861405540431
14,1,1,5.9490404887187
14,1,1,5.75782359032273
14,1,1,5.85809514136315
14,1,1,5.64669488183823
14,0,1,6.07159094358797
14,1,1,5.90463651694531
14,1,1,6.18078550914609
14,1,1,6.03226214133066
14,1,1,6.07162417102437
14,1,1,5.99143154656367
14,1,1,5.64661617843204
15,1,0,5.90466405697086
15,1,0,6.30996973144845
15,1,0,6.4243148995804
15,1,0,6.33971200432718
15,0,0,6.64209506884861
15,1,0,6.45102603395628
15,1,1,5.99158453990848
15,1,1,6.14555551086668
15,1,1,5.80928747987517
15,0,1,5.64686991294636
15,1,1,5.90449989630041
15,0,1,6.95655896686929
15,1,1,5.521804058982
15,1,1,5.58622041458281
15,1,1,5.21174916406992
15,1,1,5.75781916914428
15,1,1,5.52164610071533
15,1,1,5.29865231044915
15,0,1,5.37867125656828
15,1,1,5.1159690093937
15,1,1,5.52169289095473
15,1,1,5.01087926433324
15,0,1,5.45262860491409
15,0,1,5.85805486136274
15,0,1,5.21298494296306
15,0,1,6.07151548551707
15,0,0,6.95659201349581
15,0,1,6.21461729837989
15,0,0,6.24744269443683
15,0,1,5.80928178068135
15,0,1,6.3688224905055
15,1,1,6.07165324412438
15,1,1,5.90458170731183
15,1,1,5.94882814713163
15,1,1,5.52145291783118
15,0,1,5.45273144025569
15,0,0,6.27927048688748
15,0,0,6.18075095955365
15,1,0,5.58617842298191
15,0,0,5.85809028499463
15,1,1,6.33981506394567
15,0,1,5.64682898099444
15,1,0,6.1093406895411
15,1,1,6.1808746705436
15,1,1,5.94909839223549
15,1,1,5.99152904502818
15,1,1,5.70440594692255
15,0,1,5.70390446721518
15,1,0,5.75790064199666
15,1,1,5.99163278295565
15,0,1,5.90453398503471
15,0,0,5.90443171534301
15,1,0,6.45106834761653
15,0,1,6.14571000815803
15,0,0,6.18080061128799
15,0,1,5.75797295148827
15,0,0,5.64682686377897
15,0,0,6.50234691926364
15,1,0,5.70397112352776
15,0,1,6.10917358002624
15,1,0,5.8092985782098
15,0,1,6.14561701264763
15,0,0,5.94885658369399
15,0,1,6.27926711229969
15,0,0,5.9489695392987
15,1,1,6.39703048346602
15,0,1,6.89098829545343
15,0,0,6.59768143829945
15,0,0,6.07167262572184
15,0,0,5.85815627244734
15,0,0,5.80907118773617
15,0,0,5.75808061663082
15,0,0,5.80914889029607
15,0,0,6.24747888570994
15,1,0,5.52141371674905
15,1,1,6.2147324906847
15,0,1,5.70385080565592
15,1,1,5.85799400977389
15,1,1,6.03232790077282
15,0,1,5.75799568526906
15,1,1,5.85785743733137
15,0,0,5.80933067270101
15,0,0,5.90456943608623
15,1,0,6.0323698981539
15,0,0,5.52162610421922
15,1,1,6.10925269386253
15,1,1,5.64656852986399
15,0,1,5.64665253099975
15,0,0,6.1456163697914
15,1,0,5.75783432738739
15,0,1,5.99160728691938
15,1,1,5.80922868664199
15,0,1,5.75789969467602
15,1,1,5.85705991617817
15,0,1,5.64674852365833
15,0,0,6.24737185638905
15,0,0,5.80924578502971
15,0,0,5.21128998943127
15,0,0,5.64677675503984
15,0,0,5.58611243261529
15,0,0,6.68464860198827
15,0,0,5.90455743740976
15,0,0,5.45270787475702
15,0,NaN,NaN
15,0,0,5.90462097422062
15,1,0,5.70410109055969
15,0,0,6.0714487915344
15,0,0,6.6200586730911
15,0,1,5.94913516705284
15,0,1,6.10935313274929
15,0,1,5.75809640233381
15,1,1,5.75806956649074
15,0,1,5.58619604467183
15,0,1,5.70395812589655
15,1,0,5.29869979341254
15,1,0,5.75803325802521
15,0,0,5.11630616158882
15,0,1,5.58615855134019
15,0,1,5.29861982080559
15,1,1,5.37858958634212
15,1,1,5.21175352576185
15,1,1,5.58589043305791
15,1,1,5.37868555970649
15,0,1,5.75800831492572
15,1,0,5.01119180587957
15,1,1,5.9489958850745
15,0,0,5.21161448742171
15,0,1,5.116471696504
15,0,0,5.99149079676348
15,0,0,6.66364967599935
15,1,0,5.64680110396556
15,1,0,5.29860132622923
15,1,1,5.52168089366569
15,0,1,5.64693624737602
15,1,1,5.21155668540468
15,0,0,5.52154491433378
15,1,0,5.29851134773312
15,0,0,5.52163810216378
15,0,0,5.58607081145246
15,0,0,5.29869429549942
15,1,1,6.6420959818517
15,1,1,5.21149997074287
15,0,1,5.7579584268573
15,1,NaN,NaN
15,1,1,5.52183684719192
15,0,1,7.00307309512113
15,1,1,6.03240445467627
15,0,1,6.10934224495034
15,1,1,6.4769737475036
15,1,NaN,NaN
15,1,1,5.5860993090128
15,1,1,5.29876576600329
15,1,1,5.85798401033294
15,0,NaN,NaN
15,1,1,5.85809028499592
15,1,1,5.70411608566931
15,1,NaN,NaN
15,1,0,5.21171154367558
15,1,0,5.64681133739629
15,1,0,5.29857983210249
16,1,1,6.78372806395112
16,1,1,6.45108255702679
16,1,1,5.75809608662265
16,1,1,5.64675275841652
16,0,1,5.52154651419938
16,1,1,5.37835376651115
16,1,1,5.58637674281209
16,1,1,5.45277257143109
16,1,1,5.11640812474122
16,0,1,5.58613755446295
16,1,1,5.29861432245277
16,0,1,5.58610193374674
16,1,1,5.11628276857821
16,1,1,5.45260932210945
16,1,1,5.21153432712253
16,1,1,5.52178846421194
16,1,1,5.21135489745481
16,1,1,5.29840786245242
16,0,1,5.11631575856601
16,1,1,5.11693396954378
16,1,1,5.52168049375419
16,1,1,5.45270187617697
16,0,1,5.11636374205685
16,0,1,5.52148411759334
16,0,1,5.37861634907395
16,0,0,5.64690413923804
16,0,0,5.29861932095514
16,0,0,5.52175967323007
16,0,0,5.29848435260478
16,0,0,5.45236932721737
16,0,0,5.45258232556022
16,1,0,5.11638473411301
16,1,0,5.37864726374752
16,1,0,5.3786892508066
16,1,0,5.80933637161483
16,0,1,5.80915009028786
16,0,1,5.29855083929017
16,0,1,5.94894684485445
16,1,0,6.07160109653252
16,0,0,5.64682862812605
16,1,0,5.29874477519652
16,0,0,6.10932513531263
16,1,0,5.70396945717352
16,1,0,5.3786601830299
16,1,0,5.45262346286921
16,1,1,5.85799372407737
16,1,1,5.37868048442395
16,0,1,5.29861582200406
16,1,1,5.29864531276788
16,1,1,5.5215633126191
16,0,1,5.58613905425245
16,0,1,5.37853282852848
16,1,1,5.29839336366045
16,0,1,5.80919358903401
16,0,1,5.5860044389864
16,0,0,6.07150233169221
16,0,0,5.75797389873808
16,0,0,5.37856328434233
16,1,0,5.2987932532975
16,0,0,5.37851298560597
16,1,0,5.37836945879246
16,0,0,5.2117840570826
16,0,0,5.37853559727716
16,0,0,5.29872778231669
16,0,0,5.37858128052362
16,1,0,5.29852584481458
16,0,0,5.29862931788492
16,0,0,5.85808857097673
16,0,0,5.58612293137361
16,0,0,5.29852534491942
16,0,0,5.21159322103162
16,0,0,5.45262132034206
16,0,0,5.3785623614539
16,0,0,5.64687097150748
16,1,0,5.58609818412448
16,1,0,5.2114508881493
16,0,0,5.52166649672885
16,1,0,5.90452471301265
16,1,1,5.64673546637486
16,0,1,5.29853834213274
16,1,1,5.45134741870656
16,0,1,5.45263803192706
16,0,1,5.29863081741826
16,1,1,5.64683533261557
16,0,1,6.07158725158163
16,1,0,5.75795937412231
16,1,0,6.5023431694695
16,0,0,6.36887168616127
16,0,0,6.27922136676681
16,1,0,5.70395812589655
16,0,0,5.37871693361585
16,1,0,5.52135851261963
16,0,0,5.58612330632838
16,1,0,5.52157411145537
16,0,0,5.58617317390867
16,0,0,5.52164770041724
16,0,0,5.29843485964567
16,0,0,5.3782425288504
16,0,0,5.45258875337466
16,0,0,5.58620991684789
16,0,0,5.52156091286369
16,0,0,5.52153651500557
16,0,NaN,NaN
16,0,0,5.37859466209021
16,0,0,5.58620579271022
16,1,0,5.21167392186589
16,0,NaN,NaN
16,0,0,5.29872778231669
16,0,0,5.58612518109332
16,0,NaN,NaN
16,0,0,5.64677322616114
16,1,0,5.80937446352037
16,0,0,5.29860532508418
16,0,0,5.29862431943252
16,1,0,5.29856033702691
16,1,0,5.29854734010174
16,0,0,5.11617539362943
16,0,0,5.94902692524797
16,0,0,5.85814198981976
16,1,0,5.58623503624502
16,1,0,5.29828236593641
16,1,0,5.21158449622277
16,1,1,5.90452798550179
16,0,1,5.37849083490313
16,1,1,5.45268516566083
16,1,1,5.29850534888096
16,0,1,5.01085260381936
16,0,1,5.11601460957682
16,0,1,5.21143834443994
16,0,1,5.21162430252977
16,1,0,5.94910256533454
16,1,0,5.85731381987859
16,1,0,5.5216868923282
16,0,1,6.07162555547592
16,1,1,5.90463569891313
16,0,1,5.7040051165347
16,1,1,5.21204462578986
16,0,1,5.29869329587953
16,0,1,5.37854667219312
16,0,1,5.37844699351899
16,1,1,5.37865326201035
16,1,1,5.75795179597716
16,0,1,5.45263888892259
16,1,1,5.2118423911253
16,1,1,5.70370247145381
16,0,1,5.21160630809347
16,1,1,5.29869979341481
16,0,1,5.37838284319384
16,1,NaN,NaN
16,1,1,5.5217600731081
16,1,1,5.45271344483555
16,1,1,5.01090125872848
16,1,NaN,NaN
16,0,1,5.45269587756288
16,1,1,5.37847606749111
16,1,1,5.64685791582276
16,1,1,5.29853384311219
16,1,1,5.45265517172153
16,1,1,5.45274515083676
16,1,1,5.64682121784967
17,1,0,5.75781253734138
17,1,0,6.50239536534062
17,1,1,6.03240445467572
17,1,1,6.07162163285594
17,0,1,5.85811228129667
17,1,0,6.0324694848929
17,1,1,5.75779801038025
17,1,1,5.37849867999918
17,1,1,5.85797629640951
17,0,1,5.85800572327899
17,1,1,5.85797458219687
17,0,1,5.64656923578425
17,1,1,5.80941135430083
17,1,1,5.58603443838719
17,1,1,5.64683815554355
17,1,1,5.90453098527275
17,1,1,5.80922658681944
17,1,1,5.70410275669383
17,0,1,5.70393412982305
17,1,1,5.70395279348452
17,1,1,5.45279399324896
17,1,1,5.70388380285555
17,0,1,5.8091050895953
17,0,1,5.9045034415821
17,0,1,5.9045934330079
17,0,0,5.75782043234022
17,0,0,5.7579391656081
17,0,0,5.70393812920862
17,0,0,5.58707710810534
17,0,0,5.75807745945989
17,0,0,5.703941795297
17,1,0,5.85810085470696
17,1,0,5.70373347345605
17,1,0,5.99163278295508
17,1,1,6.03237901735174
17,0,1,5.52160530743752
17,0,1,5.9915925389167
17,0,0,5.99152254542624
17,1,0,6.27924517720277
17,0,1,5.99153379471034
17,1,0,6.3099986386339
17,0,0,5.85800543758517
17,1,0,5.80927698133626
17,1,0,5.52173448044026
17,1,0,5.75807398656085
17,1,0,6.30992864180905
17,1,1,5.80927578149673
17,0,1,5.52180125993922
17,1,1,5.75783843270488
17,1,1,5.45259175300946
17,0,1,5.5861810475082
17,0,1,5.58600968894712
17,1,0,6.59761216879027
17,0,1,6.52701112452631
17,0,0,6.21457969801866
17,0,0,5.52147971768589
17,0,0,5.75791295708331
17,0,0,5.45270144770628
17,1,0,5.37857343607346
17,0,0,5.80931747509086
17,1,0,5.70393746264497
17,0,0,5.64664088420348
17,0,1,6.18077702702114
17,0,0,6.42434116986648
17,0,0,5.70411775177847
17,1,0,5.70387980325271
17,0,0,5.37857528183216
17,0,0,5.94900449295046
17,0,0,5.94903162031589
17,0,0,6.21460769842179
17,0,0,5.7579881073998
17,0,0,5.80937566324355
17,0,0,5.64681627763518
17,0,0,5.90459752333563
17,1,0,5.70396179191162
17,1,0,5.75801589264185
17,0,1,5.70390013440066
17,1,1,5.58607381123368
17,1,1,5.80918428946145
17,0,1,5.70392846399895
17,1,1,6.24738811474531
17,0,1,5.64671464494875
17,0,1,6.03244116967296
17,1,1,5.90468559764996
17,0,1,5.58606331195964
17,1,1,5.58618554668108
17,1,1,6.47704220660433
17,0,1,5.90462860927366
17,0,1,5.85812913527793
17,1,1,5.94904674871966
17,0,1,5.80927338181268
17,1,0,5.70386113822891
17,0,0,5.70398078832437
17,1,0,5.45278713831674
17,0,0,5.85803972023353
17,0,0,5.45267188274278
17,0,0,5.7579543220324
17,0,0,5.52163010354916
17,0,0,5.58615180239195
17,0,0,6.18080516257348
17,0,0,5.90462179226485
17,0,0,5.52162890375231
17,0,0,5.70393446310529
17,0,0,5.80923018651215
17,0,0,5.52146771783906
17,1,0,5.90460570393903
17,0,0,5.75791232554362
17,0,0,5.99148504689787
17,0,0,5.99159053917078
17,0,0,5.64672981992951
17,0,0,5.80926618272527
17,1,0,5.70388180305613
17,0,0,5.85803743476033
17,0,0,5.58627327650297
17,1,0,5.58621066669037
17,1,0,5.64681733625468
17,0,0,5.52178566512551
17,0,1,5.75806861932939
17,0,0,6.03236629844791
17,1,0,5.85814170416422
17,1,0,5.85798286753366
17,1,1,5.58607081145246
17,1,1,5.64666841277337
17,0,1,5.70399145281841
17,1,1,5.4524730463626
17,1,1,5.45262174884805
17,0,1,5.52172208375531
17,0,1,5.58618367202761
17,0,1,5.58632950952004
17,0,0,5.99152154548351
17,1,0,5.52167129573174
17,1,0,5.70391879869661
17,1,0,5.52167169564693
17,0,1,6.2791351194937
17,1,1,5.64673158444701
17,0,1,5.37868140720441
17,1,1,5.85806228900258
17,0,1,5.37862280893466
17,0,1,5.90459043342426
17,0,1,5.64675628736826
17,1,1,5.75791137823477
17,1,1,5.9045980687111
17,0,1,5.64673723088239
17,1,1,5.94897606059448
17,1,1,5.80935706739743
17,0,1,5.70404077462737
17,1,1,5.85806143196935
17,0,1,5.75802789057515
17,1,1,5.45275500519904
17,1,1,6.03241069392111
17,1,1,5.75805820050328
17,1,1,5.45253004445358
17,1,1,5.6467636981258
17,0,1,5.75800831492428
17,1,1,5.8093576672693
17,1,1,5.8579548685335
17,1,1,5.94901023149288
17,1,1,5.94907830896302
17,1,1,5.6466846472165
17,1,1,5.52146251786133
18,1,0,5.64683109820543
18,1,1,7.1174693775111
18,1,1,6.07231223838727
18,1,1,5.85804486253026
18,0,1,5.94903605452802
18,1,0,6.03256570265947
18,1,0,6.31003608946868
18,1,1,6.18071744323892
18,1,0,6.526998978455
18,0,1,5.991540044259
18,1,0,6.14572522088596
18,0,1,6.45101261320467
18,1,0,6.18078013024552
18,1,0,6.31002336361413
18,1,0,6.33989605711574
18,1,1,6.50229382086737
18,1,1,5.85807600142324
18,1,1,5.80929797830249
18,0,1,5.70399345239932
18,1,1,6.64209976428763
18,1,1,5.99161178626714
18,1,1,5.94899849352919
18,0,1,5.80932677342562
18,0,1,6.55109719204365
18,0,1,6.03244236948602
18,0,0,5.75806577784141
18,0,0,5.90456098248808
18,0,0,5.70395845917079
18,0,0,5.6467898117842
18,0,0,5.80927368177239
18,0,0,5.70388913563472
18,1,0,5.37873492703438
18,1,1,6.18081633382261
18,1,1,6.33980324086434
18,1,1,5.58607793591826
18,0,1,5.58617504857841
18,0,0,6.07159648156984
18,0,0,6.14566865407866
18,1,0,5.70407276585224
18,0,1,6.07162232508423
18,1,0,6.24750172230945
18,0,0,6.55109776346288
18,1,1,5.80938016218737
18,1,0,5.80924158545337
18,1,0,6.33985970805113
18,1,1,6.45104971719591
18,1,0,6.03241861290626
18,0,1,6.03253763010328
18,1,1,5.64671852694156
18,1,1,6.07156971436901
18,0,1,5.80914019031016
18,0,0,6.24744850061094
18,1,0,5.80912819020459
18,0,0,6.24749727114825
18,0,0,6.14569393812297
18,0,0,6.07172661533594
18,0,1,6.18078571602598
18,0,0,6.21455929723183
18,1,0,6.07163778472433
18,0,0,6.74525752573084
18,1,0,6.14563329820145
18,0,0,6.66357742467048
18,0,0,6.03246540563041
18,0,0,6.52703044086515
18,0,0,6.47699390111971
18,1,1,6.21453989609648
18,0,0,6.59762253225062
18,0,0,6.07154571557987
18,0,0,5.75803010070547
18,0,0,5.85813970457834
18,0,1,5.80936366596268
18,0,1,7.18285494896724
18,0,0,6.24749204584712
18,0,0,6.57462064635925
18,1,0,6.07151248553646
18,1,1,6.3688224905055
18,0,1,5.90459016073479
18,1,1,6.80244965070654
18,1,1,6.33982812211161
18,0,1,6.24746379004353
18,1,0,6.42438997887401
18,0,0,6.39698298712702
18,0,0,6.07157894451908
18,1,1,5.80924068554166
18,0,1,5.94883310402266
18,1,0,6.24748759464372
18,1,0,6.97232111224688
18,0,0,6.4769839012845
18,0,0,6.50231002067691
18,1,0,6.5022894708734
18,0,1,6.27919305598155
18,1,0,6.72549932003661
18,0,0,6.83875208601343
18,1,1,6.30998391243608
18,0,1,5.70397645584052
18,0,1,6.66358610531851
18,0,1,6.95655077647032
18,0,1,6.87386803754906
18,0,0,6.1093631316432
18,0,0,5.94901205738556
18,0,1,6.4510814518572
18,0,0,6.33979688810605
18,0,0,5.94902196931879
18,0,0,6.03247476391294
18,0,0,5.85811056731712
18,1,0,5.99151029606105
18,0,0,6.98780127895811
18,0,0,6.14572286399917
18,0,0,5.75799000187196
18,0,0,5.70394212857668
18,0,0,5.75800263160039
18,1,0,5.90453098527337
18,0,0,6.50233701977676
18,0,0,5.75810208512624
18,1,0,5.58596168828825
18,1,0,6.47702897667128
18,0,1,6.10926313819874
18,0,0,6.36874363527746
18,0,0,5.90460079558403
18,1,0,5.80924248536426
18,1,0,6.2792243665379
18,1,0,6.07163778472433
18,1,1,6.64213250132236
18,0,1,5.9915475436638
18,1,1,6.42434376442502
18,1,1,5.90452307676592
18,0,1,5.80936606543078
18,0,0,6.87385396868604
18,0,1,5.64684062559941
18,0,1,6.31001772782696
18,1,0,6.14569522373527
18,1,1,6.14575114626911
18,1,0,6.42437311490073
18,0,1,6.62008467313128
18,1,0,6.36878049229923
18,0,0,6.24737495323899
18,1,1,5.7580228388321
18,0,0,5.64655970580427
18,0,1,5.64694436245555
18,0,0,6.45094961221148
18,1,1,5.94902509938124
18,1,0,5.64687661715588
18,0,0,6.4243481427277
18,1,1,6.30996064096519
18,1,0,6.14570722270314
18,0,0,6.47689389827312
18,1,1,6.66359006264689
18,0,0,6.24748527226856
18,1,1,6.18071392603018
18,1,0,5.94898936390741
18,1,0,6.36872529197419
18,1,0,6.89090988874682
18,1,1,6.03236365865507
18,0,1,6.55106804925339
18,1,1,6.52701302690979
18,1,1,6.14569972336534
18,1,1,5.8580834289067
18,1,1,5.85800600897338
18,1,1,5.75804146701016
18,1,1,5.70381214088347
19,1,1,6.24754526522907
19,1,1,6.14577535697196
19,1,1,6.10936557580365
19,1,1,6.33985229691437
19,0,1,6.21481967603767
19,1,0,6.36881391958572
19,1,1,6.10933024601483
19,1,1,6.14573550541544
19,1,1,5.85805571839965
19,0,0,5.94900266704397
19,1,1,5.94898336439419
19,0,1,5.90455061991451
19,1,1,6.42430371017459
19,1,1,6.3099028235617
19,1,1,6.24737979204797
19,1,0,6.18065061414708
19,1,1,5.58629014673748
19,1,1,5.7039457946504
19,0,1,5.58609743419766
19,1,1,6.52697688100785
19,1,1,5.64774284650847
19,1,1,5.70497143423097
19,0,1,5.58622078950103
19,0,1,6.21472629143676
19,0,0,6.03237277791089
19,0,0,5.85809828370424
19,0,0,6.0715106393912
19,0,0,6.10940334841144
19,0,0,5.75799189634268
19,0,0,5.757966636458
19,0,0,5.70403244341176
19,1,0,5.80933097264422
19,1,1,5.85814827420285
19,1,1,6.03229430159755
19,1,1,5.70391146633704
19,0,1,5.80937506338316
19,0,0,6.21473309061082
19,0,0,5.64677322616114
19,1,0,5.52144091766275
19,0,0,5.80921008806181
19,1,0,6.39709564144009
19,0,1,6.36864934369013
19,1,0,6.18094169151081
19,1,1,5.94906839758703
19,1,1,5.70385413875555
19,1,1,5.85805828951116
19,1,1,5.80929677848679
19,0,1,5.94903840204242
19,1,0,6.18089783879401
19,1,1,5.99159128907604
19,0,1,6.07159786605972
19,0,0,6.07170008234372
19,1,0,5.94899588507569
19,0,1,5.7041120869954
19,0,0,6.21463609803058
19,0,0,6.18070544329851
19,0,0,5.80938796030661
19,0,0,5.99161053645224
19,1,0,5.80931597535161
19,0,1,5.94901101401889
19,1,0,5.90456889069452
19,0,1,5.99146754710495
19,0,0,5.99141829603777
19,0,0,6.10930491445381
19,0,0,5.7038918020125
19,1,0,5.75781316894194
19,0,1,6.21456549751419
19,0,0,5.9915722913021
19,0,0,5.94903735870442
19,0,0,5.85802057923477
19,0,0,5.75815259741401
19,0,0,6.18074578735726
19,0,0,5.80926138330464
19,0,0,5.94898727712681
19,1,0,5.80928238059701
19,1,1,6.03234853970621
19,0,1,5.85802057923217
19,1,0,6.18075799369919
19,1,1,6.03242437213029
19,0,1,6.10947044681627
19,1,1,6.55113033379322
19,0,1,6.33975682950747
19,0,0,5.94911404126092
19,1,0,5.58636774616469
19,0,0,6.70532901006822
19,1,0,6.33979865276571
19,1,1,6.18075613172516
19,0,1,5.94911117228871
19,0,1,6.39691382175726
19,1,0,5.94905900777566
19,0,0,6.34043090610238
19,1,0,6.31002027302633
19,0,0,6.42453152773808
19,1,0,6.33982723980817
19,0,0,6.45102571817499
19,0,0,6.27933403949568
19,0,0,6.21458909824253
19,0,0,5.90454134804916
19,0,0,5.70371613912148
19,0,0,5.75788453742661
19,0,0,5.94917428771446
19,0,0,6.24749494879556
19,0,0,5.75798684441564
19,0,0,5.6467788723598
19,0,0,5.58606743668752
19,1,0,5.75814470504006
19,0,1,6.14559086949711
19,0,0,5.90459670527154
19,0,0,6.07156809908532
19,0,0,5.99172851226545
19,0,0,6.18076316583338
19,1,0,6.03235573923417
19,0,1,6.24759983634207
19,0,0,6.18091997224491
19,1,0,6.07163686176673
19,1,1,6.18074475291421
19,0,1,6.14575478862497
19,0,0,6.10931024746937
19,0,0,5.8092523843293
19,1,0,5.70409909119323
19,1,1,5.90450235072825
19,1,1,5.99172801239803
19,1,1,5.9045132592219
19,0,1,5.9044821696966
19,1,0,6.14567272528125
19,1,1,6.03239245601946
19,0,1,5.58612968051755
19,0,0,6.14562215548254
19,0,0,5.90451462277585
19,0,0,5.58612930556346
19,1,0,5.90463351749152
19,1,1,5.75781158993799
19,1,1,6.10930047025481
19,0,1,6.10931180292394
19,1,0,5.94890875876838
19,0,0,6.52701317324727
19,1,0,5.29876526622578
19,0,1,6.14569693788277
19,0,1,6.50231767049607
19,0,0,5.70381847400706
19,1,0,5.94890641094962
19,1,1,5.80913959030782
19,0,1,5.8580528616045
19,1,0,5.8093117760673
19,1,0,6.45100187647399
19,0,1,5.90456616373274
19,1,0,6.07159971204605
19,0,1,5.94904622705456
19,1,1,6.36873060642367
19,1,1,5.7040457733222
19,1,1,5.80927758125617
19,1,1,6.14576614411917
19,1,1,6.21477008530188
19,0,1,6.03236221876393
19,1,0,6.0323881364675
19,1,0,6.27908430511808
19,1,1,5.85815227333374
19,1,1,6.36879660610552
19,1,1,5.8580628603583
19,1,1,5.8092658827633
20,1,0,6.14569800922164
20,1,0,6.39699198660611
20,1,1,5.52170488809802
20,1,1,6.21465989708033
20,0,1,5.80927578149673
20,1,1,6.14559708391348
20,1,1,5.94907074503024
20,1,1,5.52182525148727
20,1,1,5.52158770982526
20,0,1,5.75809955944422
20,1,0,5.99159953799562
20,0,1,5.85792058297473
20,1,1,5.58595606305987
20,1,1,5.64679087043172
20,1,1,5.58600293899329
20,1,1,5.99156054249822
20,1,1,5.58630514227014
20,1,1,5.45258875337855
20,0,1,5.45267188274278
20,1,1,5.37844607052324
20,1,1,6.21456629754858
20,1,1,5.52146851783303
20,0,1,5.70397645584204
20,0,0,5.94903866287675
20,0,0,5.64659570747273
20,0,0,5.85794972577462
20,0,0,5.64678557718452
20,0,0,5.45272244258512
20,0,0,5.21252960427294
20,0,0,5.58620616762881
